2024,1,12,3,35,JPY,L,30-y Bond Auction,,,,,1.62|2.6
2024,1,12,5,0,JPY,L,Economy Watchers Sentiment,,,,49.9,49.5
2024,1,12,7,0,GBP,H,GDP m/m,,,,0.2%,-0.3%
2024,1,12,7,0,GBP,L,Construction Output m/m,,,,0.2%,-0.5%
2024,1,12,7,0,GBP,L,Goods Trade Balance,,,,-15.7B,-17.0B
2024,1,12,7,0,GBP,L,Index of Services 3m/3m,,,,0.1%,0.1%
2024,1,12,7,0,GBP,L,Industrial Production m/m,,,,0.3%,-0.8%
2024,1,12,7,0,GBP,L,Manufacturing Production m/m,,,,0.3%,-1.1%
2024,1,12,7,45,EUR,L,French Consumer Spending m/m,,,,-0.1%,-0.9%
2024,1,12,7,45,EUR,L,French Final CPI m/m,,,,0.1%,0.1%
2024,1,12,9,36,CNY,M,New Loans,,,,1360B,1090B
2024,1,12,9,36,CNY,L,M2 Money Supply y/y,,,,10.1%,10.0%
2024,1,12,12,35,GBP,L,NIESR GDP Estimate,,,,,-0.1%
2024,1,12,13,30,USD,H,Core PPI m/m,,,,0.2%,0.0%
2024,1,12,13,30,USD,H,PPI m/m,,,,0.1%,0.0%
2024,1,14,23,50,JPY,L,M2 Money Stock y/y,,,,2.2%,2.3%
2024,1,15,0,1,GBP,L,Rightmove HPI m/m,,,,,-1.9%
2024,1,15,0,13,AUD,L,MI Inflation Gauge m/m,,,,,0.3%
2024,1,15,0,30,AUD,L,ANZ Job Advertisements m/m,,,,,-4.6%
2024,1,15,5,59,JPY,L,Prelim Machine Tool Orders y/y,,,,,-13.6%
2024,1,15,7,0,EUR,L,German WPI m/m,,,,0.2%,-0.2%
2024,1,15,9,0,EUR,L,Italian Trade Balance,,,,5.20B,4.70B
2024,1,15,9,15,All,M,WEF Annual Meetings,,,,,
2024,1,15,10,0,EUR,L,Industrial Production m/m,,,,-0.3%,-0.7%
2024,1,15,10,0,EUR,L,Trade Balance,,,,11.2B,10.9B
2024,1,15,10,15,EUR,L,Eurogroup Meetings,,,,,
2024,1,15,13,0,USD,N,Bank Holiday,,,,,
2024,1,15,13,30,CAD,L,Manufacturing Sales m/m,,,,0.9%,-2.8%
2024,1,15,13,30,CAD,L,Wholesale Sales m/m,,,,0.9%,-0.5%
2024,1,15,15,30,CAD,M,BOC Business Outlook Survey,,,,,
2024,1,15,21,0,NZD,L,NZIER Business Confidence,,,,,-52
2024,1,15,23,30,AUD,L,Westpac Consumer Sentiment,,,,,2.7%
2024,1,15,23,50,JPY,L,PPI y/y,,,,-0.3%,0.3%
2024,1,16,7,0,EUR,L,German Final CPI m/m,,,,0.1%,0.1%
2024,1,16,7,0,GBP,H,Claimant Count Change,,,,18.1K,16.0K
2024,1,16,7,0,GBP,M,Average Earnings Index 3m/y,,,,6.8%,7.2%
2024,1,16,7,0,GBP,L,Unemployment Rate,,,,4.2%,4.2%
2024,1,16,9,15,All,M,WEF Annual Meetings,,,,,
2024,1,16,10,0,EUR,L,German ZEW Economic Sentiment,,,,11.6,12.8
2024,1,16,10,0,EUR,L,ZEW Economic Sentiment,,,,20.2,23.0
2024,1,16,10,15,EUR,L,ECOFIN Meetings,,,,,
2024,1,16,13,15,CAD,L,Housing Starts,,,,245K,213K
2024,1,16,13,30,CAD,H,CPI m/m,,,,-0.3%,0.1%
2024,1,16,13,30,CAD,H,Median CPI y/y,,,,3.3%,3.4%
2024,1,16,13,30,CAD,H,Trimmed CPI y/y,,,,3.4%,3.5%
2024,1,16,13,30,CAD,M,Common CPI y/y,,,,3.8%,3.9%
2024,1,16,13,30,CAD,L,Core CPI m/m,,,,,0.1%
2024,1,16,13,30,USD,H,Empire State Manufacturing Index,,,,-4.9,-14.5
2024,1,16,14,31,NZD,L,GDT Price Index,,,,,1.2%
2024,1,16,15,0,GBP,H,BOE Gov Bailey Speaks,,,,,
2024,1,16,16,0,USD,L,FOMC Member Waller Speaks,,,,,
2024,1,17,1,30,CNY,L,New Home Prices m/m,,,,,-0.37%
2024,1,17,2,0,CNY,H,Industrial Production y/y,,,,6.6%,6.6%
2024,1,17,2,0,CNY,M,GDP q/y,,,,5.3%,4.9%
2024,1,17,2,0,CNY,M,Retail Sales y/y,,,,7.9%,10.1%
2024,1,17,2,0,CNY,L,Fixed Asset Investment ytd/y,,,,2.9%,2.9%
2024,1,17,2,0,CNY,L,NBS Press Conference,,,,,
2024,1,17,2,0,CNY,L,Unemployment Rate,,,,5.0%,5.0%
2024,1,17,7,0,GBP,H,CPI y/y,,,,3.8%,3.9%
2024,1,17,7,0,GBP,L,Core CPI y/y,,,,4.9%,5.1%
2024,1,17,7,0,GBP,L,PPI Input m/m,,,,-0.6%,-0.3%
2024,1,17,7,0,GBP,L,PPI Output m/m,,,,-0.2%,-0.1%
2024,1,17,7,0,GBP,L,RPI y/y,,,,5.1%,5.3%
2024,1,17,7,45,EUR,L,French Gov Budget Balance,,,,,-177.7B
2024,1,17,9,15,All,M,WEF Annual Meetings,,,,,
2024,1,17,9,30,GBP,L,HPI y/y,,,,-1.9%,-1.2%
2024,1,17,10,0,EUR,L,Final Core CPI y/y,,,,3.4%,3.4%
2024,1,17,10,0,EUR,L,Final CPI y/y,,,,2.9%,2.9%
2024,1,17,10,36,EUR,L,German 30-y Bond Auction,,,,,2.81|3.0
2024,1,17,11,33,GBP,L,10-y Bond Auction,,,,,3.74|2.8
2024,1,17,13,30,CAD,L,Foreign Securities Purchases,,,,,-15.75B
2024,1,17,13,30,CAD,L,IPPI m/m,,,,-0.7%,-0.4%
2024,1,17,13,30,CAD,L,RMPI m/m,,,,-1.5%,-4.2%
2024,1,17,13,30,USD,H,Core Retail Sales m/m,,,,0.2%,0.2%
2024,1,17,13,30,USD,H,Retail Sales m/m,,,,0.4%,0.3%
2024,1,17,13,30,USD,L,Import Prices m/m,,,,-0.6%,-0.4%
2024,1,17,14,0,USD,L,FOMC Member Barr Speaks,,,,,
2024,1,17,14,0,USD,L,FOMC Member Bowman Speaks,,,,,
2024,1,17,14,15,USD,M,Industrial Production m/m,,,,-0.1%,0.2%
2024,1,17,14,15,USD,L,Capacity Utilization Rate,,,,78.7%,78.8%
2024,1,17,15,0,USD,L,Business Inventories m/m,,,,-0.1%,-0.1%
2024,1,17,15,0,USD,L,NAHB Housing Market Index,,,,39,37
2024,1,17,15,15,EUR,M,ECB President Lagarde Speaks,,,,,
2024,1,17,18,30,EUR,L,German Buba President Nagel Speaks,,,,,
2024,1,17,19,0,USD,L,Beige Book,,,,,
2024,1,17,20,0,USD,L,FOMC Member Williams Speaks,,,,,
2024,1,17,21,45,NZD,L,FPI m/m,,,,,-0.2%
2024,1,17,23,50,JPY,L,Core Machinery Orders m/m,,,,-0.8%,0.7%
2024,1,18,0,1,GBP,L,RICS House Price Balance,,,,-35%,-43%
2024,1,18,0,3,AUD,L,MI Inflation Expectations,,,,,4.5%
2024,1,18,0,30,AUD,H,Employment Change,,,,15.4K,61.5K
2024,1,18,0,30,AUD,H,Unemployment Rate,,,,3.9%,3.9%
2024,1,18,4,30,JPY,L,Revised Industrial Production m/m,,,,-0.9%,-0.9%
2024,1,18,9,0,EUR,L,Current Account,,,,30.9B,33.8B
2024,1,18,9,15,All,M,WEF Annual Meetings,,,,,
2024,1,18,9,30,GBP,L,BOE Credit Conditions Survey,,,,,
2024,1,18,10,30,CHF,M,SNB Chairman Jordan Speaks,,,,,
2024,1,18,12,30,EUR,L,ECB Monetary Policy Meeting Accounts,,,,,
2024,1,18,12,30,USD,L,FOMC Member Bostic Speaks,,,,,
2024,1,18,13,30,USD,H,Unemployment Claims,,,,206K,202K
2024,1,18,13,30,USD,M,Building Permits,,,,1.47M,1.46M
2024,1,18,13,30,USD,M,Philly Fed Manufacturing Index,,,,-6.6,-10.5
2024,1,18,13,30,USD,L,Housing Starts,,,,1.43M,1.56M
2024,1,18,15,15,EUR,M,ECB President Lagarde Speaks,,,,,
2024,1,18,15,30,AUD,L,CB Leading Index m/m,,,,,-0.3%
2024,1,18,15,30,USD,L,Natural Gas Storage,,,,-166B,-140B
2024,1,18,16,0,USD,L,Crude Oil Inventories,,,,-0.6M,1.3M
2024,1,18,17,5,USD,L,FOMC Member Bostic Speaks,,,,,
2024,1,18,21,30,NZD,L,BusinessNZ Manufacturing Index,,,,,46.7
2024,1,18,21,45,NZD,L,Visitor Arrivals m/m,,,,,-8.0%
2024,1,18,23,30,JPY,L,National Core CPI y/y,,,,2.3%,2.5%
2024,1,19,4,30,JPY,L,Tertiary Industry Activity m/m,,,,0.2%,-0.8%
2024,1,19,7,0,EUR,L,German PPI m/m,,,,-0.4%,-0.5%
2024,1,19,7,0,GBP,H,Retail Sales m/m,,,,-0.5%,1.3%
2024,1,19,7,30,CHF,L,PPI m/m,,,,-0.6%,-0.9%
2024,1,19,8,31,CNY,L,Foreign Direct Investment ytd/y,,,,,-10.0%
2024,1,19,9,15,All,M,WEF Annual Meetings,,,,,
2024,1,19,10,0,EUR,M,ECB President Lagarde Speaks,,,,,
2024,1,19,13,30,CAD,M,Core Retail Sales m/m,,,,0.1%,0.6%
2024,1,19,13,30,CAD,M,Retail Sales m/m,,,,0.0%,0.7%
2024,1,19,14,30,GBP,L,CB Leading Index m/m,,,,,-0.5%
2024,1,19,15,0,USD,H,Prelim UoM Consumer Sentiment,,,,69.8,69.4
2024,1,19,15,0,USD,M,Existing Home Sales,,,,3.83M,3.82M
2024,1,19,15,0,USD,M,Prelim UoM Inflation Expectations,,,,,3.1%
2024,1,19,21,0,USD,L,TIC Long-Term Purchases,,,,21.7B,3.3B
2024,1,19,21,15,USD,L,FOMC Member Daly Speaks,,,,,
2024,1,22,1,15,CNY,M,1-y Loan Prime Rate,,,,3.45%,3.45%
2024,1,22,1,15,CNY,M,5-y Loan Prime Rate,,,,4.20%,4.20%
2024,1,22,15,0,USD,L,CB Leading Index m/m,,,,-0.3%,-0.5%
2024,1,22,21,30,NZD,L,BusinessNZ Services Index,,,,,51.2
2024,1,23,0,30,AUD,L,NAB Business Confidence,,,,,-9
2024,1,23,3,9,JPY,H,BOJ Outlook Report,,,,,
2024,1,23,3,9,JPY,H,Monetary Policy Statement,,,,,
2024,1,23,3,9,JPY,M,BOJ Policy Rate,,,,-0.10%,-0.10%
2024,1,23,5,0,JPY,L,BOJ Core CPI y/y,,,,2.8%,2.7%
2024,1,23,6,30,JPY,H,BOJ Press Conference,,,,,
2024,1,23,7,0,GBP,L,Public Sector Net Borrowing,,,,11.4B,13.4B
2024,1,23,13,30,CAD,L,NHPI m/m,,,,0.0%,-0.2%
2024,1,23,14,59,USD,M,Richmond Manufacturing Index,,,,-7,-11
2024,1,23,15,0,EUR,L,Consumer Confidence,,,,-14,-15
2024,1,23,21,45,NZD,H,CPI q/q,,,,0.5%,1.8%
2024,1,23,22,0,AUD,L,Flash Manufacturing PMI,,,,,47.8
2024,1,23,22,0,AUD,L,Flash Services PMI,,,,,47.6
2024,1,23,23,30,AUD,L,MI Leading Index m/m,,,,,0.1%
2024,1,23,23,50,JPY,L,Trade Balance,,,,-0.45T,-0.41T
2024,1,24,0,30,JPY,L,Flash Manufacturing PMI,,,,48.2,47.7
2024,1,24,2,0,NZD,L,Credit Card Spending y/y,,,,,3.3%
2024,1,24,8,15,EUR,H,French Flash Manufacturing PMI,,,,42.5,42.0
2024,1,24,8,15,EUR,H,French Flash Services PMI,,,,46.1,44.3
2024,1,24,8,30,EUR,H,German Flash Manufacturing PMI,,,,43.7,43.1
2024,1,24,8,30,EUR,H,German Flash Services PMI,,,,49.3,48.4
2024,1,24,9,0,EUR,M,Flash Manufacturing PMI,,,,44.8,44.2
2024,1,24,9,0,EUR,M,Flash Services PMI,,,,49.1,48.1
2024,1,24,9,30,GBP,H,Flash Manufacturing PMI,,,,46.7,46.4
2024,1,24,9,30,GBP,H,Flash Services PMI,,,,53.1,52.7
2024,1,24,11,0,GBP,L,CBI Industrial Order Expectations,,,,-23,-23
2024,1,24,14,45,CAD,H,BOC Monetary Policy Report,,,,,
2024,1,24,14,45,CAD,H,BOC Rate Statement,,,,,
2024,1,24,14,45,CAD,H,Overnight Rate,,,,5.00%,5.00%
2024,1,24,14,45,USD,H,Flash Manufacturing PMI,,,,47.6,48.2
2024,1,24,14,45,USD,H,Flash Services PMI,,,,51.4,51.3
2024,1,24,15,30,CAD,H,BOC Press Conference,,,,,
2024,1,24,15,30,USD,L,Crude Oil Inventories,,,,-1.2M,-2.5M
2024,1,25,0,30,AUD,L,RBA Bulletin,,,,,
2024,1,25,9,0,EUR,M,German ifo Business Climate,,,,86.7,86.4
2024,1,25,11,0,GBP,L,CBI Realized Sales,,,,-19,-32
2024,1,25,13,15,EUR,H,Main Refinancing Rate,,,,4.50%,4.50%
2024,1,25,13,15,EUR,H,Monetary Policy Statement,,,,,
2024,1,25,13,30,USD,H,Advance GDP q/q,,,,2.0%,4.9%
2024,1,25,13,30,USD,H,Unemployment Claims,,,,199K,187K
2024,1,25,13,30,USD,M,Advance GDP Price Index q/q,,,,2.3%,3.5%
2024,1,25,13,30,USD,M,Core Durable Goods Orders m/m,,,,0.2%,0.5%
2024,1,25,13,30,USD,M,Durable Goods Orders m/m,,,,1.2%,5.4%
2024,1,25,13,30,USD,L,Goods Trade Balance,,,,-88.7B,-90.3B
2024,1,25,13,30,USD,L,Prelim Wholesale Inventories m/m,,,,-0.2%,-0.2%
2024,1,25,13,45,EUR,H,ECB Press Conference,,,,,
2024,1,25,14,0,EUR,L,Belgian NBB Business Climate,,,,-11.9,-12.7
2024,1,25,15,0,USD,M,New Home Sales,,,,648K,590K
2024,1,25,15,30,USD,L,Natural Gas Storage,,,,-322B,-154B
2024,1,25,21,0,AUD,N,Bank Holiday,,,,,
2024,1,25,23,30,JPY,M,Tokyo Core CPI y/y,,,,1.9%,2.1%
2024,1,25,23,50,JPY,L,Monetary Policy Meeting Minutes,,,,,
2024,1,25,23,50,JPY,L,SPPI y/y,,,,2.4%,2.3%
2024,1,26,0,1,GBP,L,GfK Consumer Confidence,,,,-21,-22
2024,1,26,7,0,EUR,L,German GfK Consumer Climate,,,,-24.7,-25.1
2024,1,26,8,0,EUR,L,Spanish Unemployment Rate,,,,11.9%,11.8%
2024,1,26,9,0,EUR,L,M3 Money Supply y/y,,,,-0.7%,-0.9%
2024,1,26,9,0,EUR,L,Private Loans y/y,,,,0.6%,0.5%
2024,1,26,11,0,EUR,L,German Buba Monthly Report,,,,,
2024,1,26,13,30,USD,H,Core PCE Price Index m/m,,,,0.2%,0.1%
2024,1,26,13,30,USD,L,Personal Income m/m,,,,0.3%,0.4%
2024,1,26,13,30,USD,L,Personal Spending m/m,,,,0.5%,0.2%
2024,1,26,15,0,USD,M,Pending Home Sales m/m,,,,2.1%,0.0%
2024,1,28,21,45,NZD,L,Trade Balance,,,,-975M,-1234M
2024,1,29,14,0,CNY,L,CB Leading Index m/m,,,,,-0.3%
2024,1,29,23,30,JPY,L,Unemployment Rate,,,,2.5%,2.5%
2024,1,30,0,1,GBP,L,BRC Shop Price Index y/y,,,,,4.3%
2024,1,30,0,30,AUD,M,Retail Sales m/m,,,,-1.9%,2.0%
2024,1,30,6,30,EUR,L,French Consumer Spending m/m,,,,0.0%,0.7%
2024,1,30,6,30,EUR,L,French Flash GDP q/q,,,,0.0%,0.1%
2024,1,30,7,0,CHF,L,Trade Balance,,,,2.55B,3.71B
2024,1,30,8,0,CHF,L,KOF Economic Barometer,,,,98.3,97.8
2024,1,30,8,0,EUR,M,Spanish Flash CPI y/y,,,,3.0%,3.1%
2024,1,30,8,0,EUR,L,Spanish Flash GDP q/q,,,,0.2%,0.3%
2024,1,30,9,0,EUR,L,Italian Prelim GDP q/q,,,,0.0%,0.0%
2024,1,30,9,0,EUR,L,German Prelim GDP q/q,,,,-0.3%,-0.1%
2024,1,30,9,30,GBP,L,M4 Money Supply m/m,,,,0.2%,-0.1%
2024,1,30,9,30,GBP,L,Mortgage Approvals,,,,53K,50K
2024,1,30,9,30,GBP,L,Net Lending to Individuals m/m,,,,1.5B,2.0B
2024,1,30,10,0,EUR,L,Prelim Flash GDP q/q,,,,-0.1%,-0.1%
2024,1,30,10,19,EUR,L,Italian 10-y Bond Auction,,,,,4.17|1.4
2024,1,30,14,0,USD,M,S&P/CS Composite-20 HPI y/y,,,,5.8%,4.9%
2024,1,30,14,0,USD,L,HPI m/m,,,,0.3%,0.3%
2024,1,30,15,0,USD,H,CB Consumer Confidence,,,,114.2,110.7
2024,1,30,15,0,USD,H,JOLTS Job Openings,,,,8.73M,8.79M
2024,1,30,15,30,EUR,L,German Buba President Nagel Speaks,,,,,
2024,1,30,23,50,JPY,L,BOJ Summary of Opinions,,,,,
2024,1,30,23,50,JPY,L,Prelim Industrial Production m/m,,,,2.5%,-0.9%
2024,1,30,23,50,JPY,L,Retail Sales y/y,,,,5.0%,5.3%
2024,1,31,0,0,NZD,L,ANZ Business Confidence,,,,,33.2
2024,1,31,0,30,AUD,H,CPI q/q,,,,0.8%,1.2%
2024,1,31,0,30,AUD,H,CPI y/y,,,,3.7%,4.3%
2024,1,31,0,30,AUD,H,Trimmed Mean CPI q/q,,,,0.9%,1.2%
2024,1,31,0,30,AUD,L,Private Sector Credit m/m,,,,0.4%,0.4%
2024,1,31,1,30,CNY,H,Manufacturing PMI,,,,49.3,49.0
2024,1,31,1,30,CNY,M,Non-Manufacturing PMI,,,,50.6,50.4
2024,1,31,5,0,JPY,L,Consumer Confidence,,,,37.6,37.2
2024,1,31,5,0,JPY,L,Housing Starts y/y,,,,-6.6%,-8.5%
2024,1,31,7,0,EUR,L,German Import Prices m/m,,,,-0.6%,-0.1%
2024,1,31,7,0,EUR,L,German Retail Sales m/m,,,,0.6%,-2.5%
